constraint_suite,method,seed,grid_size,rm_variant,rm_input_mode,rm_hidden,rm_layers,outer_iter,true_eval_return,learned_eval_return,true_ndh,true_ndh_norm,true_autc,true_autc_norm,reward_model_drift,reward_model_pref_accuracy,approx_policy_kl,preference_dataset_size,rm_updated,clip_epsilon,clip_eps_base,critic_error,kl_coef,kl_target,ref_policy_kl
kl,updated_rm_static_kl,0,10,full_rm,onehot,96,2,23,0.8339999999999997,-1.3422335386276245,-0.048000000000000154,-0.04342581423401702,0.6005507246376811,0.74537158441286,1.7495061680674553,0.7833333333333333,0.00021300147803252992,320,0,nan,nan,nan,0.1,0.02,0.0005397059333821138
kl,updated_rm_static_kl,0,10,full_rm,onehot,96,2,24,0.8573333333333333,-2.930387242635091,-0.024666666666666615,-0.022316043425814183,0.6107638888888888,0.754611479694411,1.7495061680674553,0.7833333333333333,0.0009750423518352647,320,0,nan,nan,nan,0.1,0.02,0.003502957057207823
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,0,-0.5840000000000002,-2.6402745246887207,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9.070654317613582e-05,128,0,nan,nan,nan,0.1,0.02,0.000310335722234514
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,1,0.08199999999999984,-5.662436501185099,0.0,0.0,-0.25100000000000017,0.5,0.0,0.8333333333333334,0.0005797183983860716,128,0,nan,nan,nan,0.1,0.02,0.0019144487774206533
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,2,0.2359999999999998,-2.3218817392985027,0.0,0.0,-0.04600000000000018,0.6560975609756098,0.0,0.8333333333333334,0.001844219309128342,128,0,nan,nan,nan,0.1,0.02,0.00832288298341963
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,3,0.14333333333333315,-2.1099033504724503,-0.09266666666666665,-0.1130081300813008,0.03255555555555538,0.7518970189701897,0.0,0.8333333333333334,0.0003921567919305905,128,0,nan,nan,nan,0.1,0.02,0.0007058852869603368
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,4,0.6113333333333331,-1.5556871583064398,0.0,0.0,0.1187499999999998,0.5879113218070273,0.0,0.8333333333333334,0.0011414100100006824,128,0,nan,nan,nan,0.1,0.02,0.005201869540744357
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,5,0.8386666666666667,-4.27353683312734,0.0,0.0,0.23999999999999977,0.5791940018744142,4.257889446616173,0.7666666666666667,0.002359447992653921,176,1,nan,nan,nan,0.1,0.02,0.009846889620853795
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,6,0.6499999999999999,-3.0756900747617086,-0.18866666666666676,-0.1326148078725399,0.3240555555555554,0.6382771009059669,4.257889446616173,0.7666666666666667,0.0032437412424367873,176,0,nan,nan,nan,0.1,0.02,0.011041867650217481
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,7,0.7479999999999999,-2.8039255777994794,-0.09066666666666678,-0.06373008434864112,0.3776190476190475,0.6759271656178873,4.257889446616173,0.7666666666666667,0.0006222485155706644,176,0,nan,nan,nan,0.1,0.02,0.0011642772393922012
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,8,0.5579999999999998,-1.9568105200926462,-0.28066666666666684,-0.19728209934395513,0.4120416666666665,0.7001230084348642,4.257889446616173,0.7666666666666667,0.00041598182427714085,176,0,nan,nan,nan,0.1,0.02,0.0012366450909111234
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,9,0.7593333333333333,-2.4018518129984536,-0.07933333333333337,-0.05576382380506094,0.43944444444444425,0.7193845673227116,4.257889446616173,0.7666666666666667,0.002174254346831334,176,0,nan,nan,nan,0.1,0.02,0.006930226149658362
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,10,0.856,-4.330576618512471,0.0,0.0,0.4762666666666665,0.7362962962962962,5.35535579174757,0.7833333333333333,0.0025448570822846966,224,1,nan,nan,nan,0.1,0.02,0.011730882390919658
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,11,0.8653333333333334,-3.942258071402709,0.0,0.0,0.511212121212121,0.7556661369908838,5.35535579174757,0.7833333333333333,0.0020755599964182086,224,0,nan,nan,nan,0.1,0.02,0.004379610944953229
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,12,0.856,-4.483282234271368,-0.009333333333333416,-0.0064397424103036435,0.5403333333333332,0.7757589696412144,5.35535579174757,0.7833333333333333,0.0024095111575665185,224,0,nan,nan,nan,0.1,0.02,0.011556833413326077
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,13,0.8453333333333332,-3.720618462562561,-0.02000000000000024,-0.01379944802207928,0.5642051282051281,0.7922298492675677,5.35535579174757,0.7833333333333333,0.004003332114078291,224,0,nan,nan,nan,0.1,0.02,0.011770756966951821
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,14,0.8686666666666665,-3.841369394461314,0.0,0.0,0.5851190476190475,0.8048088900544156,5.35535579174757,0.7833333333333333,0.0016890124713128396,224,0,nan,nan,nan,0.1,0.02,0.008101349023895131
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,15,0.8986666666666667,-3.7222249428431193,0.0,0.0,0.6050222222222221,0.8019484412470025,6.3354426845908165,0.75,0.00687397390523398,272,1,nan,nan,nan,0.1,0.02,0.04328976933740908
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,16,0.8460000000000001,-5.34108239809672,-0.05266666666666664,-0.03552158273381293,0.6217291666666666,0.813216614208633,6.3354426845908165,0.75,0.015305073376416047,272,0,nan,nan,nan,0.1,0.02,0.07055610713238517
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,17,0.876,-6.530719852447509,-0.022666666666666724,-0.015287769784172699,0.6358039215686273,0.8227094794752433,6.3354426845908165,0.75,0.0021689414750960994,272,0,nan,nan,nan,0.1,0.02,0.009173311293125153
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,18,0.8853333333333333,-5.198122469584147,-0.01333333333333342,-0.00899280575539574,0.6494074074074073,0.8318844924060752,6.3354426845908165,0.75,0.0011395822112225057,272,0,nan,nan,nan,0.1,0.02,0.005939582362771034
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,19,0.8713333333333331,-4.924136352539063,-0.027333333333333654,-0.018435251798561366,0.6614561403508771,0.8400108860280198,6.3354426845908165,0.75,0.00039016706602481823,272,0,nan,nan,nan,0.1,0.02,0.0019278289336297247
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,20,0.886,-5.932495975494385,-0.012666666666666715,-0.008543165467625931,0.6723166666666666,0.847335881294964,8.90714244544506,0.7666666666666667,0.005278780438289441,320,1,nan,nan,nan,0.1,0.02,0.034641001321789294
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,21,0.8906666666666667,-7.564231983820597,-0.008000000000000007,-0.005395683453237415,0.6826031746031747,0.8542737238780405,8.90714244544506,0.7666666666666667,0.013451603240457386,320,0,nan,nan,nan,0.1,0.02,0.069038316141814
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,22,0.8960000000000001,-7.251580719153086,-0.002666666666666595,-0.0017985611510790882,0.692181818181818,0.8607341399607586,8.90714244544506,0.7666666666666667,0.02522921182389934,320,0,nan,nan,nan,0.1,0.02,0.12001365847471687
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,23,0.8726666666666668,-7.972104740142822,-0.025999999999999912,-0.017535971223021522,0.7005362318840578,0.8663688614325932,8.90714244544506,0.7666666666666667,0.02357669712364509,320,0,nan,nan,nan,0.1,0.02,0.09190741424552268
kl,updated_rm_static_kl,1,10,full_rm,onehot,96,2,24,0.8573333333333333,-6.560597213109334,-0.041333333333333444,-0.02787769784172669,0.7073888888888888,0.8709907074340528,8.90714244544506,0.7666666666666667,0.0037224558872274594,320,0,nan,nan,nan,0.1,0.02,0.015076665000783073
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,0,-0.15133333333333354,-2.3980355143547056,0.0,0.0,0.0,0.0,0.0,0.8,0.00018866059020995906,128,0,nan,nan,nan,0.1,0.02,0.0008282841493686041
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,1,-0.19266666666666696,-1.4046333452065787,-0.041333333333333416,0.0,-0.17200000000000026,0.0,0.0,0.8,0.0002915770201529068,128,0,nan,nan,nan,0.1,0.02,0.0011956056890388331
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,2,-0.3260000000000003,-1.1677650213241577,-0.17466666666666675,0.0,-0.21566666666666695,0.0,0.0,0.8,0.0003575489951370969,128,0,nan,nan,nan,0.1,0.02,0.0016191616240474912
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,3,-0.09866666666666692,-0.7932352423667908,0.0,0.0,-0.21455555555555583,-1.2004219409282721,0.0,0.8,0.0001577492442190927,128,0,nan,nan,nan,0.1,0.02,0.0006912508979439735
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,4,-0.005333333333333546,-1.239011432727178,0.0,0.0,-0.17391666666666694,-0.154680365296804,0.0,0.8,0.00041086708618061503,128,0,nan,nan,nan,0.1,0.02,0.0018910945703585942
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,5,0.3466666666666665,-0.5320157786210378,0.0,0.0,-0.10500000000000029,0.09303882195448446,3.809318184107542,0.9,0.00047638120823504445,176,1,nan,nan,nan,0.1,0.02,0.002030950350066026
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,6,0.4886666666666664,-1.183923202753067,0.0,0.0,-0.017888888888889107,0.20850694444444445,3.809318184107542,0.9,0.000560291383054705,176,0,nan,nan,nan,0.1,0.02,0.001972487558507257
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,7,0.6946666666666665,-0.5942548746864001,0.0,0.0,0.069190476190476,0.2606664415175054,3.809318184107542,0.9,0.0009504063012224105,176,0,nan,nan,nan,0.1,0.02,0.004271799077590307
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,8,0.5506666666666666,-1.7856257875760397,-0.1439999999999999,-0.1702127659574467,0.13837499999999978,0.34244483845547674,3.809318184107542,0.9,0.0008472117985435111,176,0,nan,nan,nan,0.1,0.02,0.003414476135124763
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,9,0.4293333333333332,0.08069470524787903,-0.26533333333333337,-0.3136327817178881,0.17744444444444424,0.38862621486734955,3.809318184107542,0.9,0.000903376818264045,176,0,nan,nan,nan,0.1,0.02,0.0032101286471717884
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,10,0.8273333333333334,-1.7326804359753927,0.0,0.0,0.22253333333333308,0.3820163487738419,3.7576823994517325,0.8833333333333333,0.004771163550572142,224,1,nan,nan,nan,0.1,0.02,0.017795818288707074
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,11,0.6819999999999999,-0.8529634793599447,-0.14533333333333343,-0.14850136239782022,0.2709090909090907,0.43144661877631896,3.7576823994517325,0.8833333333333333,0.0015311778442993257,224,0,nan,nan,nan,0.1,0.02,0.006455059473713239
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,12,0.7546666666666666,-1.548700733979543,-0.07266666666666677,-0.07425068119891017,0.30819444444444427,0.469544732061762,3.7576823994517325,0.8833333333333333,0.0006122048867941247,224,0,nan,nan,nan,0.1,0.02,0.0008208681829273701
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,13,0.78,-2.143569342295329,-0.04733333333333334,-0.04836512261580381,0.34351282051282034,0.5056329909872143,3.7576823994517325,0.8833333333333333,0.001035643912473689,224,0,nan,nan,nan,0.1,0.02,0.0033288970589637756
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,14,0.7726666666666666,-1.0961408893267313,-0.05466666666666675,-0.05585831062670307,0.37442857142857133,0.5372226547294667,3.7576823994517325,0.8833333333333333,0.001971455492644763,224,0,nan,nan,nan,0.1,0.02,0.009329865220934153
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,15,0.8513333333333333,-2.3173337797323863,0.0,0.0,0.40359999999999985,0.5534574468085106,5.4223784625530245,0.9166666666666666,0.005902078281754937,272,1,nan,nan,nan,0.1,0.02,0.015549319589303598
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,16,0.8606666666666666,-4.123947501182556,0.0,0.0,0.43187499999999984,0.5762928194993413,5.4223784625530245,0.9166666666666666,0.00447091133623405,272,0,nan,nan,nan,0.1,0.02,0.007083055770231618
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,17,0.824,-3.2021311104297636,-0.036666666666666625,-0.036231884057970974,0.45601960784313716,0.6001511276447339,5.4223784625530245,0.9166666666666666,0.00416674372293862,272,0,nan,nan,nan,0.1,0.02,0.019538960005674098
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,18,0.842,-3.073191582163175,-0.01866666666666661,-0.018445322793148825,0.47696296296296287,0.6208461425852732,5.4223784625530245,0.9166666666666666,0.00032156138536934553,272,0,nan,nan,nan,0.1,0.02,0.0007025640354388291
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,19,0.8633333333333334,-3.0406719704469043,0.0,0.0,0.4967368421052631,0.6387025382114945,5.4223784625530245,0.9166666666666666,0.00032494420013246293,272,0,nan,nan,nan,0.1,0.02,0.0009818591384424104
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,20,0.8453333333333333,-3.191004180908203,-0.018000000000000127,-0.017739816031537573,0.5146166666666665,0.6563239159001313,6.709081292152405,0.9166666666666666,0.0018937308777573184,320,1,nan,nan,nan,0.1,0.02,0.010909776617255475
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,21,0.8946666666666666,-4.063248725732167,0.0,0.0,0.5315396825396824,0.6528422713891164,6.709081292152405,0.9166666666666666,0.0016244530486476116,320,0,nan,nan,nan,0.1,0.02,0.0035954128640393415
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,22,0.8766666666666667,-4.700047020117442,-0.017999999999999905,-0.017208413001911952,0.5476363636363635,0.6682310678486586,6.709081292152405,0.9166666666666666,0.00039636273332830746,320,0,nan,nan,nan,0.1,0.02,0.0006997854862776067
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,23,0.8599999999999999,-4.243425893783569,-0.034666666666666734,-0.03314212874442326,0.5615797101449275,0.6815612270346663,6.709081292152405,0.9166666666666666,0.0015350318223888654,320,0,nan,nan,nan,0.1,0.02,0.005450625024322007
kl,updated_rm_static_kl,2,10,full_rm,onehot,96,2,24,0.8593333333333334,-3.5575331687927245,-0.03533333333333322,-0.033779477374123526,0.5739999999999998,0.6934353091140854,6.709081292152405,0.9166666666666666,0.012043177024099247,320,0,nan,nan,nan,0.1,0.02,0.03557498494370116
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,0,-0.2233333333333336,-1.8885416408379874,0.0,0.0,0.0,0.0,0.0,0.7833333333333333,0.00013733184525542718,128,0,nan,nan,nan,0.044444444444444446,0.02,0.0005379247272180186
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,1,-0.1266666666666669,-0.6201980551083882,0.0,0.0,-0.17500000000000027,0.5,0.0,0.7833333333333333,0.0003084458783368321,128,0,nan,nan,nan,0.019753086419753086,0.02,0.000764979204783837
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,2,-0.014000000000000219,-0.9878758609294891,0.0,0.0,-0.12266666666666691,0.48089171974522293,0.0,0.7833333333333333,0.0005226322333935496,128,0,nan,nan,nan,0.01,0.02,0.0019492243106166522
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,3,0.17399999999999974,-1.4379557301600774,0.0,0.0,-0.05511111111111135,0.42337807606263994,0.0,0.7833333333333333,5.490516373565482e-05,128,0,nan,nan,nan,0.01,0.02,0.0001503698941734102
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,4,0.32666666666666644,0.17654374837875367,0.0,0.0,0.021249999999999755,0.4446969696969697,0.0,0.7833333333333333,0.0004503664696674514,128,0,nan,nan,nan,0.01,0.02,0.0012598860905402237
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,5,0.19399999999999984,-0.08702190319697062,-0.1326666666666666,-0.24121212121212107,0.06906666666666642,0.5316363636363636,0.0,0.7833333333333333,0.00013879760139301787,128,0,nan,nan,nan,0.01,0.02,0.0005543430128859149
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,6,0.3899999999999998,-0.848353573679924,0.0,0.0,0.106222222222222,0.5373188405797101,0.0,0.7833333333333333,0.0001343804950156846,128,0,nan,nan,nan,0.01,0.02,0.0007163014055954085
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,7,0.27333333333333315,-0.511353662610054,-0.11666666666666664,-0.19021739130434775,0.1384285714285712,0.5898291925465838,0.0,0.7833333333333333,0.0001371867509730451,128,0,nan,nan,nan,0.01,0.02,0.00021522719826963212
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,8,0.3866666666666665,-0.965964604417483,-0.0033333333333332993,-0.0054347826086955965,0.16237499999999977,0.6288722826086957,0.0,0.7833333333333333,0.0001226135615424389,128,0,nan,nan,nan,0.01,0.02,0.00022179586812853813
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,9,0.45599999999999985,0.34613917271296185,0.0,0.0,0.19114814814814796,0.61012975684222,0.0,0.7833333333333333,0.00040403063867550717,128,0,nan,nan,nan,0.01,0.02,0.0012727580550644132
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,10,0.41066666666666657,0.9806898494561513,-0.04533333333333328,-0.06673209028459265,0.21536666666666646,0.6457801766437683,0.0,0.7833333333333333,0.00026313634712494323,128,0,nan,nan,nan,0.01,0.02,0.0009259102969533867
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,11,0.6079999999999999,0.2864685813585917,0.0,0.0,0.2420909090909089,0.5598527374790405,0.0,0.7833333333333333,6.850865486609453e-05,128,0,nan,nan,nan,0.01,0.02,0.0003074400333894624
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,12,0.7366666666666666,1.2110368341207505,0.0,0.0,0.27794444444444427,0.522164351851852,0.0,0.7833333333333333,5.511959232286522e-05,128,0,nan,nan,nan,0.01,0.02,0.00020458269864320755
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,13,0.6526666666666665,0.2178661306699117,-0.08400000000000007,-0.08750000000000006,0.3099999999999998,0.5555555555555556,0.0,0.7833333333333333,0.00012793597231655938,128,0,nan,nan,nan,0.01,0.02,0.00021719844597909186
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,14,0.6966666666666667,1.698710827032725,-0.039999999999999925,-0.04166666666666658,0.3360476190476189,0.582688492063492,0.0,0.7833333333333333,0.00018360080102309642,128,0,nan,nan,nan,0.01,0.02,0.0006811892510288291
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,15,0.4506666666666665,2.005199972788493,-0.2860000000000001,-0.2979166666666667,0.3518888888888887,0.5991898148148148,0.0,0.7833333333333333,0.001577970606831677,128,0,nan,nan,nan,0.01,0.02,0.008180183979372183
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,16,0.4226666666666665,2.0984515945116677,-0.31400000000000006,-0.32708333333333334,0.35718749999999977,0.6047092013888888,0.0,0.7833333333333333,0.002517872658245487,128,0,nan,nan,nan,0.01,0.02,0.009852948702043956
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,17,0.47933333333333317,2.4498368710279466,-0.2573333333333334,-0.2680555555555556,0.36270588235294093,0.6104575163398692,0.0,0.7833333333333333,0.005999033825092975,128,0,nan,nan,nan,0.01,0.02,0.005517195082373089
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,18,0.5393333333333332,2.6215328216552733,-0.19733333333333336,-0.20555555555555555,0.3708518518518517,0.6189429012345677,0.0,0.7833333333333333,0.00040984968599249344,128,0,nan,nan,nan,0.01,0.02,0.0018203903713987935
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,19,0.2986666666666665,4.501400801539421,-0.43800000000000006,-0.45625,0.37338596491228054,0.6215826023391813,0.0,0.7833333333333333,0.010704550285507061,128,0,nan,nan,nan,0.01,0.02,0.038406544778909944
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,20,0.35066666666666646,6.199494875470797,-0.3860000000000001,-0.4020833333333334,0.3709499999999999,0.6190451388888889,0.0,0.7833333333333333,0.008980056564370278,128,0,nan,nan,nan,0.01,0.02,0.014468355363027917
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,21,-0.3100000000000003,6.132052552700043,-1.0466666666666669,-1.0902777777777777,0.35425396825396804,0.6016534391534392,0.0,0.7833333333333333,0.002509080739805396,128,0,nan,nan,nan,0.01,0.02,0.010156530266006788
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,22,-0.49533333333333374,7.984218688805898,-1.2320000000000002,-1.2833333333333332,0.3198484848484847,0.5658143939393941,0.0,0.7833333333333333,0.003930509222136234,128,0,nan,nan,nan,0.01,0.02,0.006283802549458213
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,23,-0.22333333333333355,7.975875609119734,-0.9600000000000002,-1.0,0.2903188405797099,0.535054347826087,0.0,0.7833333333333333,0.0011594002506982786,128,0,nan,nan,nan,0.01,0.02,0.003913647133029169
kl,fixed_rm_adaptive_kl,0,10,full_rm,onehot,96,2,24,-0.0720000000000002,6.318414211273193,-0.8086666666666668,-0.842361111111111,0.27206944444444425,0.5160445601851852,0.0,0.7833333333333333,0.001218960565438789,128,0,nan,nan,nan,0.01,0.02,0.002705310523096058
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,0,-0.5840000000000002,-2.6402745246887207,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9.093848961409337e-05,128,0,nan,nan,nan,0.044444444444444446,0.02,0.000311001514395078
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,1,0.08199999999999984,-5.662436501185099,0.0,0.0,-0.25100000000000017,0.5,0.0,0.8333333333333334,0.0005986961887933116,128,0,nan,nan,nan,0.019753086419753086,0.02,0.001961204016374217
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,2,0.3033333333333331,-2.311817185084025,0.0,0.0,-0.02916666666666684,0.6252817430503381,0.0,0.8333333333333334,0.0019508696671741064,128,0,nan,nan,nan,0.01,0.02,0.008773884166859917
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,3,0.11199999999999978,-2.018975381056468,-0.19133333333333336,-0.21562734785875284,0.04977777777777759,0.7142499373904333,0.0,0.8333333333333334,0.0007263729260103608,128,0,nan,nan,nan,0.01,0.02,0.002054990217503574
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,4,0.5379999999999999,-1.060888671875,0.0,0.0,0.11858333333333315,0.6261883541295306,0.0,0.8333333333333334,0.0017856623882533148,128,0,nan,nan,nan,0.01,0.02,0.007527857967134979
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,5,0.5193333333333331,-1.1627803166707358,-0.01866666666666683,-0.016636957813428548,0.2005999999999998,0.6992869875222816,0.0,0.8333333333333334,0.0007994163902999593,128,0,nan,nan,nan,0.01,0.02,0.002929854413701428
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,6,0.45066666666666655,-2.411993207534154,-0.08733333333333337,-0.07783719548425434,0.24799999999999983,0.7415329768270944,0.0,0.8333333333333334,0.0004536251497787734,128,0,nan,nan,nan,0.01,0.02,0.002116370687468184
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,7,0.7066666666666667,-3.2416330074270565,0.0,0.0,0.2952380952380951,0.6812278630460448,0.0,0.8333333333333334,0.0002689756783241823,128,0,nan,nan,nan,0.01,0.02,0.0003729366386930148
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,8,0.47933333333333317,-0.9272885138789813,-0.2273333333333335,-0.17613636363636373,0.3324583333333332,0.7100658574380164,0.0,0.8333333333333334,0.0018622473597437648,128,0,nan,nan,nan,0.01,0.02,0.006315775215625763
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,9,0.44133333333333324,-1.3747157812118531,-0.2653333333333334,-0.20557851239669425,0.34666666666666657,0.7210743801652891,0.0,0.8333333333333334,0.0005151630883297083,128,0,nan,nan,nan,0.01,0.02,0.0022869536446200474
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,10,0.29533333333333317,-0.9622212077180544,-0.4113333333333335,-0.3186983471074381,0.3488333333333332,0.7227530991735537,0.0,0.8333333333333334,0.0002475570338511936,128,0,nan,nan,nan,0.01,0.02,0.0008245019966529475
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,11,0.6666666666666665,-0.3588582714398702,-0.04000000000000015,-0.03099173553719019,0.36084848484848475,0.7320623591284748,0.0,0.8333333333333334,8.238022360771178e-05,128,0,nan,nan,nan,0.01,0.02,0.00017910911184218194
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,12,0.6839999999999999,-1.421978916724523,-0.022666666666666724,-0.017561983471074422,0.3870555555555555,0.7523674242424243,0.0,0.8333333333333334,0.0002452552612972552,128,0,nan,nan,nan,0.01,0.02,0.0008833456991447343
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,13,0.5213333333333332,-0.3933500776688258,-0.18533333333333346,-0.14359504132231413,0.40364102564102555,0.7652177368086458,0.0,0.8333333333333334,0.0006275618944504199,128,0,nan,nan,nan,0.01,0.02,0.0027876203465792867
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,14,0.66,-0.4256218026081721,-0.046666666666666634,-0.0361570247933884,0.4169999999999998,0.7755681818181817,0.0,0.8333333333333334,0.0001898748031646401,128,0,nan,nan,nan,0.01,0.02,0.000329457637336519
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,15,0.7013333333333333,-0.5816615035136541,-0.005333333333333412,-0.0041322314049587385,0.43457777777777773,0.7891873278236914,0.0,0.8333333333333334,0.0005914962099654616,128,0,nan,nan,nan,0.01,0.02,0.002260392066091299
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,16,0.574,-0.4477425714333852,-0.1326666666666667,-0.10278925619834713,0.4472708333333332,0.7990218233471074,0.0,0.8333333333333334,0.00046367175281798577,128,0,nan,nan,nan,0.01,0.02,0.0015911176386806702
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,17,0.7266666666666665,-0.8715574319163958,0.0,0.0,0.45921568627450965,0.7959427921728204,0.0,0.8333333333333334,0.00019210621120982176,128,0,nan,nan,nan,0.01,0.02,0.0007753765417469873
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,18,0.7366666666666667,-0.6146772146224976,0.0,0.0,0.4743518518518517,0.8013769701048853,0.0,0.8333333333333334,0.0001855502037751638,128,0,nan,nan,nan,0.01,0.02,0.0009220064514213138
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,19,0.7646666666666667,-0.19244478146235147,0.0,0.0,0.4888947368421052,0.795522543382678,0.0,0.8333333333333334,0.0005394779250058293,128,0,nan,nan,nan,0.01,0.02,0.002461163378838036
kl,fixed_rm_adaptive_kl,1,10,full_rm,onehot,96,2,20,0.7539999999999999,-0.5634127418200175,-0.010666666666666824,-0.007909045971329824,0.5024166666666665,0.8055486900642609,0.0,0.8333333333333334,0.0002879713921782971,128,0,nan,nan,nan,0.01,0.02,0.000988015698062049
