method,seed,grid_size,rm_variant,rm_input_mode,rm_hidden,rm_layers,outer_iter,true_eval_return,learned_eval_return,true_ndh,true_ndh_norm,reward_model_drift,reward_model_pref_accuracy,clip_epsilon,clip_eps_base,critic_error,approx_policy_kl,preference_dataset_size,rm_updated
adaptive_clip,1,10,full_rm,onehot,96,2,9,0.31533333333333313,-3.1235759417215982,-0.3513333333333334,-0.28091684434968023,3.5653615638613703,0.8166666666666667,0.14322630405426026,0.15,1.3547391891479492,0.002893020732042663,176,0
adaptive_clip,1,10,full_rm,onehot,96,2,10,0.7753333333333333,-2.809002243479093,0.0,0.0,5.305330463498831,0.8166666666666667,0.1358168601989746,0.15,2.836627960205078,0.006840880512350584,224,1
adaptive_clip,1,10,full_rm,onehot,96,2,11,0.7593333333333333,-5.77503700753053,-0.016000000000000014,-0.01177047572339383,5.305330463498831,0.8166666666666667,0.14179138243198394,0.15,1.6417235136032104,0.0018957223957034308,224,0
adaptive_clip,1,10,full_rm,onehot,96,2,12,0.7733333333333334,-2.7626627882321677,-0.0019999999999998908,-0.001471309465424147,5.305330463498831,0.8166666666666667,0.14089859008789063,0.15,1.820281982421875,0.0029028271259855147,224,0
adaptive_clip,1,10,full_rm,onehot,96,2,13,0.676,-4.3426318248113,-0.09933333333333327,-0.07307503678273658,5.305330463498831,0.8166666666666667,0.14377399742603303,0.15,1.245200514793396,0.0003415279239696157,224,0
adaptive_clip,1,10,full_rm,onehot,96,2,14,0.6626666666666666,-4.79637109041214,-0.11266666666666669,-0.0828837665522315,5.305330463498831,0.8166666666666667,0.1430276131629944,0.15,1.394477367401123,0.0009436797959477056,224,0
adaptive_clip,1,10,full_rm,onehot,96,2,15,0.8073333333333331,-5.4473720709482825,0.0,0.0,6.0237857632339,0.8166666666666667,0.13401791095733642,0.15,3.196417808532715,0.008405525676860596,272,1
adaptive_clip,1,10,full_rm,onehot,96,2,16,0.8386666666666666,-4.508552101254463,0.0,0.0,6.0237857632339,0.8166666666666667,0.14237073123455046,0.15,1.5258537530899048,0.0026797762849388976,272,0
adaptive_clip,1,10,full_rm,onehot,96,2,17,0.7866666666666666,-3.8964763581752777,-0.051999999999999935,-0.036551077788191146,6.0237857632339,0.8166666666666667,0.14073620319366453,0.15,1.8527593612670898,0.0017572820156603669,272,0
adaptive_clip,1,10,full_rm,onehot,96,2,18,0.8733333333333333,-4.33160050312678,0.0,0.0,6.0237857632339,0.8166666666666667,0.14398719131946563,0.15,1.2025617361068726,0.0005180166462793672,272,0
adaptive_clip,1,10,full_rm,onehot,96,2,19,0.8626666666666666,-4.569136989116669,-0.010666666666666713,-0.007319304666056755,6.0237857632339,0.8166666666666667,0.1448400765657425,0.15,1.0319846868515015,0.000737926937947559,272,0
adaptive_clip,1,10,full_rm,onehot,96,2,20,0.8713333333333334,-6.795937597751617,-0.0019999999999998908,-0.0013723696248855606,8.085214835405349,0.85,0.1431846123933792,0.15,1.3630775213241577,0.0016862505150636092,320,1
adaptive_clip,1,10,full_rm,onehot,96,2,21,0.8706666666666667,-5.274084130922954,-0.002666666666666595,-0.0018298261665141316,8.085214835405349,0.85,0.1434730863571167,0.15,1.3053827285766602,0.0007299185473488106,320,0
adaptive_clip,1,10,full_rm,onehot,96,2,22,0.87,-6.50337917804718,-0.0033333333333332993,-0.0022872827081427028,8.085214835405349,0.85,0.14271224915981293,0.15,1.4575501680374146,0.003405369652303992,320,0
adaptive_clip,1,10,full_rm,onehot,96,2,23,0.8679999999999999,-5.405021301905314,-0.005333333333333412,-0.003659652333028416,8.085214835405349,0.85,0.14167540848255156,0.15,1.664918303489685,0.004042340131542048,320,0
adaptive_clip,1,10,full_rm,onehot,96,2,24,0.876,-5.29393630027771,0.0,0.0,8.085214835405349,0.85,0.14351921260356904,0.15,1.2961574792861938,0.0010384851778633716,320,0
adaptive_clip,2,10,full_rm,onehot,96,2,0,-0.15133333333333354,-3.2233159065246584,0.0,0.0,0.0,0.8,0.23430950164794923,0.25,1.5690498352050781,0.0001920331965266395,128,0
adaptive_clip,2,10,full_rm,onehot,96,2,1,-0.19266666666666696,-2.1747539699077607,-0.041333333333333416,0.0,0.0,0.8,0.2362339651584625,0.25,1.3766034841537476,0.00032754656737041254,128,0
adaptive_clip,2,10,full_rm,onehot,96,2,2,-0.21200000000000022,0.26733208298683164,-0.060666666666666674,0.0,0.0,0.8,0.23929247856140137,0.25,1.0707521438598633,0.0005849712373573704,128,0
adaptive_clip,2,10,full_rm,onehot,96,2,3,-0.1980000000000003,-1.5308231194814046,-0.046666666666666745,0.0,0.0,0.8,0.240660120844841,0.25,0.9339879155158997,0.00016036130152021703,128,0
adaptive_clip,2,10,full_rm,onehot,96,2,4,-0.35000000000000037,-1.4023893733819326,-0.19866666666666682,0.0,0.0,0.8,0.23931131958961488,0.25,1.0688680410385132,0.0001710964627980254,128,0
adaptive_clip,2,10,full_rm,onehot,96,2,5,0.5173333333333333,-2.084179355700811,0.0,0.0,4.627316475659609,0.8333333333333334,0.1408003455400467,0.15,1.8399308919906616,0.0039132424164008165,176,1
adaptive_clip,2,10,full_rm,onehot,96,2,6,0.4159999999999998,-2.3206526577472686,-0.1013333333333335,-0.1515453639082754,4.627316475659609,0.8333333333333334,0.1411917304992676,0.15,1.7616539001464844,0.0005835021460776049,176,0
adaptive_clip,2,10,full_rm,onehot,96,2,7,0.1086666666666665,-1.6450748612483344,-0.40866666666666684,-0.6111665004985046,4.627316475659609,0.8333333333333334,0.14251668989658356,0.15,1.4966620206832886,0.0005484024523084194,176,0
adaptive_clip,2,10,full_rm,onehot,96,2,8,0.00933333333333309,-2.1574085394541425,-0.5080000000000002,-0.7597208374875375,4.627316475659609,0.8333333333333334,0.1400962418317795,0.15,1.980751633644104,0.0011260830155809655,176,0
adaptive_clip,2,10,full_rm,onehot,96,2,9,-0.2573333333333336,-1.4600003719329835,-0.7746666666666668,-1.1585244267198405,4.627316475659609,0.8333333333333334,0.14315783977508545,0.15,1.3684320449829102,0.0003323046302247297,176,0
adaptive_clip,2,10,full_rm,onehot,96,2,10,0.712,-2.7178421715895333,0.0,0.0,3.886685198545456,0.8833333333333333,0.1381434917449951,0.15,2.3713016510009766,0.004607792399080385,224,1
adaptive_clip,2,10,full_rm,onehot,96,2,11,0.8053333333333331,-3.8120965162913003,0.0,0.0,3.886685198545456,0.8833333333333333,0.1448215240240097,0.15,1.035695195198059,0.0009080681805360702,224,0
adaptive_clip,2,10,full_rm,onehot,96,2,12,0.7926666666666667,-1.9044796511530877,-0.012666666666666382,-0.013240418118466601,3.886685198545456,0.8833333333333333,0.14430685639381408,0.15,1.1386287212371826,0.0016558991992624283,224,0
adaptive_clip,2,10,full_rm,onehot,96,2,13,0.708,-3.445346403121948,-0.09733333333333316,-0.10174216027874547,3.886685198545456,0.8833333333333333,0.14468039333820343,0.15,1.063921332359314,0.0010734436505562767,224,0
adaptive_clip,2,10,full_rm,onehot,96,2,14,0.6586666666666665,-2.7224852542082467,-0.1466666666666666,-0.15331010452961666,3.886685198545456,0.8833333333333333,0.14582730531692503,0.15,0.8345389366149902,0.0006473693703635233,224,0
adaptive_clip,2,10,full_rm,onehot,96,2,15,0.8293333333333333,-4.040222930908203,0.0,0.0,4.681170323491097,0.8333333333333334,0.14037596523761747,0.15,1.9248069524765015,0.0036997749752777365,272,1
adaptive_clip,2,10,full_rm,onehot,96,2,16,0.8826666666666666,-2.274934285879135,0.0,0.0,4.681170323491097,0.8333333333333334,0.1451095724105835,0.15,0.9780855178833008,0.0018555474054868855,272,0
adaptive_clip,2,10,full_rm,onehot,96,2,17,0.8586666666666665,-3.5342417577902476,-0.024000000000000132,-0.023210831721470142,4.681170323491097,0.8333333333333334,0.14212676525115966,0.15,1.5746469497680664,0.0002958245792243106,272,0
adaptive_clip,2,10,full_rm,onehot,96,2,18,0.8286666666666666,-2.726727416117986,-0.05400000000000005,-0.05222437137330758,4.681170323491097,0.8333333333333334,0.14485381662845612,0.15,1.0292366743087769,0.0005766852036436911,272,0
adaptive_clip,2,10,full_rm,onehot,96,2,19,0.8386666666666667,-2.7266763150691986,-0.04399999999999993,-0.042553191489361625,4.681170323491097,0.8333333333333334,0.14579694271087645,0.15,0.840611457824707,0.0010048074415561275,272,0
adaptive_clip,2,10,full_rm,onehot,96,2,20,0.9006666666666666,-5.7554729382197065,0.0,0.0,9.523416963219642,0.8333333333333334,0.05,0.05,2.2366364002227783,0.00415842761604971,320,1
adaptive_clip,2,10,full_rm,onehot,96,2,21,0.8959999999999998,-5.112194816271464,-0.004666666666666819,-0.004435994930291652,9.523416963219642,0.8333333333333334,0.05,0.05,1.700035572052002,0.0006875466348225513,320,0
adaptive_clip,2,10,full_rm,onehot,96,2,22,0.8693333333333332,-4.489215890566508,-0.031333333333333435,-0.02978453738910022,9.523416963219642,0.8333333333333334,0.05,0.05,1.072494626045227,0.0004999747139011622,320,0
adaptive_clip,2,10,full_rm,onehot,96,2,23,0.8800000000000001,-5.108166925112406,-0.0206666666666665,-0.01964512040557652,9.523416963219642,0.8333333333333334,0.05,0.05,1.5846525430679321,0.0005226426162488258,320,0
adaptive_clip,2,10,full_rm,onehot,96,2,24,0.8853333333333334,-3.480398714542389,-0.015333333333333199,-0.014575411913814828,9.523416963219642,0.8333333333333334,0.05,0.05,1.3341875076293945,0.0006214193411631899,320,0
