method,seed,grid_size,rm_variant,rm_hidden,rm_layers,outer_iter,true_eval_return,learned_eval_return,true_ndh,true_ndh_norm,reward_model_drift,reward_model_pref_accuracy,clip_epsilon,clip_eps_base,critic_error,approx_policy_kl,preference_dataset_size,rm_updated
vanilla_updated_rm,2,10,broken_rm,8,1,17,0.8513333333333335,-0.8533196697632471,-0.0019999999999997797,-0.0019907100199068805,1.1895489633083343,0.8666666666666667,0.2,0.2,nan,0.002177523710997932,272,0
vanilla_updated_rm,2,10,broken_rm,8,1,18,0.8640000000000001,-0.8619988004366557,0.0,0.0,1.1895489633083343,0.8666666666666667,0.2,0.2,nan,0.0009716832532833304,272,0
vanilla_updated_rm,2,10,broken_rm,8,1,19,0.8900000000000001,-0.6760825634002685,0.0,0.0,1.1895489633083343,0.8666666666666667,0.2,0.2,nan,0.000408695051817503,272,0
vanilla_updated_rm,2,10,broken_rm,8,1,20,0.8673333333333334,-1.5074889977773032,-0.022666666666666724,-0.02176696542893731,0.7100564956665039,0.85,0.2,0.2,nan,0.0020636096480760096,320,1
vanilla_updated_rm,2,10,broken_rm,8,1,21,0.8753333333333334,-0.9684630284706751,-0.014666666666666717,-0.014084507042253565,0.7100564956665039,0.85,0.2,0.2,nan,0.002177216970545456,320,0
vanilla_updated_rm,2,10,broken_rm,8,1,22,0.8759999999999999,-0.7591136276721955,-0.014000000000000234,-0.013444302176696763,0.7100564956665039,0.85,0.2,0.2,nan,0.0017695393380443754,320,0
vanilla_updated_rm,2,10,broken_rm,8,1,23,0.876,-0.570348467429479,-0.014000000000000123,-0.013444302176696657,0.7100564956665039,0.85,0.2,0.2,nan,0.0014466006093449648,320,0
vanilla_updated_rm,2,10,broken_rm,8,1,24,0.8006666666666666,-0.3215363879998525,-0.08933333333333349,-0.08578745198463521,0.7100564956665039,0.85,0.2,0.2,nan,0.0014832930524388802,320,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,0,-0.1726666666666669,-0.09141703049341837,0.0,0.0,0.0,0.7333333333333333,0.2446572732925415,0.25,0.5342726707458496,0.00011577713762124982,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,1,-0.34733333333333366,-0.10801481902599334,-0.17466666666666675,0.0,0.0,0.7333333333333333,0.2457338237762451,0.25,0.4266176223754883,0.000164555471157124,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,2,0.09133333333333313,0.14147218068440756,0.0,0.0,0.0,0.7333333333333333,0.24501867443323136,0.25,0.4981325566768646,0.00017773101986527805,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,3,0.09599999999999981,-0.08279457290967306,0.0,0.0,0.0,0.7333333333333333,0.245911206305027,0.25,0.4088793694972992,0.00023926929088709709,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,4,0.5399999999999998,0.5024517407019933,0.0,0.0,0.0,0.7333333333333333,0.24765070781111717,0.25,0.23492921888828278,0.0005804584698126639,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,5,0.47866666666666646,0.3146562293171883,-0.06133333333333335,-0.08606173994387278,0.0,0.7333333333333333,0.24628881841897965,0.25,0.3711181581020355,0.0003014821784039285,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,6,0.6533333333333332,0.2641959403951963,0.0,0.0,0.0,0.7333333333333333,0.2471582606434822,0.25,0.2841739356517792,0.00013858305874487085,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,7,0.6566666666666665,0.2947605033715566,0.0,0.0,0.0,0.7333333333333333,0.24662833362817765,0.25,0.3371666371822357,0.00010937740568645666,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,8,0.4199999999999998,0.599583109219869,-0.2366666666666667,-0.2853697749196141,0.0,0.7333333333333333,0.24738601416349412,0.25,0.261398583650589,0.0008246942578328593,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,9,0.7006666666666667,1.0094303170839944,0.0,0.0,0.0,0.7333333333333333,0.24619035869836808,0.25,0.38096413016319275,0.0018235629602765997,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,10,0.6293333333333332,0.5440575142701467,-0.07133333333333347,-0.08167938931297723,0.0,0.7333333333333333,0.2430444997549057,0.25,0.6955500245094299,0.0022638122807925416,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,11,-0.10933333333333355,1.8507810841004053,-0.8100000000000002,-0.9274809160305344,0.0,0.7333333333333333,0.24351109862327575,0.25,0.6488901376724243,0.0012460171438736325,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,12,0.21666666666666642,2.9511448249220846,-0.4840000000000002,-0.5541984732824429,0.0,0.7333333333333333,0.23768623948097228,0.25,1.231376051902771,0.003379333970593229,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,13,-0.06533333333333353,1.7187157526612282,-0.7660000000000002,-0.8770992366412215,0.0,0.7333333333333333,0.234669851064682,0.25,1.5330148935317993,0.0009510562091339165,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,14,-0.06866666666666688,3.1123340586821238,-0.7693333333333335,-0.8809160305343512,0.0,0.7333333333333333,0.23806971073150635,0.25,1.1930289268493652,0.001338911431806601,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,15,0.39399999999999985,2.110252324740092,-0.3066666666666668,-0.351145038167939,0.0,0.7333333333333333,0.2375107729434967,0.25,1.2489227056503296,0.0014475238332359,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,16,-0.3580000000000003,2.1666739364465077,-1.0586666666666669,-1.2122137404580153,0.0,0.7333333333333333,0.24025530755519867,0.25,0.9744692444801331,0.0008719295828681763,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,17,-0.23466666666666694,3.713424390554428,-0.9353333333333336,-1.0709923664122138,0.0,0.7333333333333333,0.23717621445655823,0.25,1.2823785543441772,0.0013284284734962903,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,18,-0.2500000000000002,3.3378789712985357,-0.9506666666666669,-1.0885496183206107,0.0,0.7333333333333333,0.23770081400871276,0.25,1.2299185991287231,0.0036055085196930736,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,19,-0.14200000000000024,4.497903223832449,-0.8426666666666669,-0.9648854961832062,0.0,0.7333333333333333,0.2404742056131363,0.25,0.9525794386863708,0.0027910553424642477,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,20,-0.32000000000000034,4.479135580609242,-1.020666666666667,-1.168702290076336,0.0,0.7333333333333333,0.2354382574558258,0.25,1.4561742544174194,0.0001615874343581051,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,21,-0.32266666666666693,4.709009416898092,-1.0233333333333337,-1.1717557251908397,0.0,0.7333333333333333,0.2348683214187622,0.25,1.5131678581237793,0.00037509425879364263,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,22,-0.5093333333333337,5.712107578913371,-1.2100000000000004,-1.385496183206107,0.0,0.7333333333333333,0.23595859050750734,0.25,1.4041409492492676,0.0005224472573041995,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,23,-0.508666666666667,4.026613458494345,-1.2093333333333338,-1.3847328244274812,0.0,0.7333333333333333,0.2370487129688263,0.25,1.2951287031173706,0.0008659803138346134,128,0
fixed_rm_critic_clip,0,10,broken_rm,8,1,24,-0.43400000000000033,5.350071509679158,-1.134666666666667,-1.299236641221374,0.0,0.7333333333333333,0.23846647381782532,0.25,1.1533526182174683,0.0006344365410043067,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,0,-0.5300000000000005,-0.3773530195156733,0.0,0.0,0.0,0.75,0.2447115832567215,0.25,0.5288416743278503,0.0001238194284446443,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,1,0.0906666666666665,-0.6039214057226976,0.0,0.0,0.0,0.75,0.24598912715911866,0.25,0.40108728408813477,0.0002845050936458192,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,2,-0.08933333333333356,0.08664009670416514,-0.18000000000000005,-0.2900107411385606,0.0,0.75,0.2455003309249878,0.25,0.4499669075012207,0.00037616676672144126,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,3,0.07066666666666646,0.1442724327246348,-0.020000000000000046,-0.032223415682062356,0.0,0.75,0.2472169032692909,0.25,0.2783096730709076,0.0003998898570091077,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,4,0.5166666666666665,0.27719663580258685,0.0,0.0,0.0,0.75,0.24557693004608155,0.25,0.4423069953918457,0.0003381018888433735,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,5,0.6533333333333332,0.4557521492242813,0.0,0.0,0.0,0.75,0.24555560320615769,0.25,0.44443967938423157,0.00022805138256399974,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,6,0.5393333333333332,0.6277345875898998,-0.11399999999999999,-0.09633802816901406,0.0,0.75,0.2470138853788376,0.25,0.29861146211624146,0.0014782056904703023,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,7,0.5066666666666665,0.7856795576711496,-0.14666666666666672,-0.12394366197183102,0.0,0.75,0.24372846901416778,0.25,0.6271530985832214,0.0008621695367817293,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,8,0.4939999999999999,0.987445114304622,-0.15933333333333333,-0.13464788732394362,0.0,0.75,0.24529132038354873,0.25,0.47086796164512634,0.001235117144208113,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,9,-0.35600000000000037,1.2667709906895956,-1.0093333333333336,-0.8529577464788733,0.0,0.75,0.24460633456707,0.25,0.5393665432929993,0.0015524203187550119,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,10,-0.1026666666666669,1.928907659649849,-0.7560000000000001,-0.6388732394366197,0.0,0.75,0.2429080867767334,0.25,0.7091913223266602,0.0020608047443855587,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,11,0.02733333333333312,2.554657136400541,-0.6260000000000001,-0.5290140845070422,0.0,0.75,0.24253323972225188,0.25,0.7466760277748108,0.0018923807993411756,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,12,-0.5073333333333337,2.724426809946696,-1.160666666666667,-0.9808450704225352,0.0,0.75,0.2433832198381424,0.25,0.6616780161857605,0.0010655211394302033,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,13,-0.31400000000000033,2.3255248844623564,-0.9673333333333336,-0.8174647887323945,0.0,0.75,0.24277877271175385,0.25,0.7221227288246155,0.0003548843313077372,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,14,-0.502666666666667,2.5333799973130224,-1.1560000000000001,-0.9769014084507042,0.0,0.75,0.24268676936626435,0.25,0.7313230633735657,0.0008446742607918285,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,15,-0.5020000000000003,2.2807090957959493,-1.1553333333333335,-0.976338028169014,0.0,0.75,0.24236741840839385,0.25,0.763258159160614,0.0010106193148232813,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,16,-0.6000000000000003,2.5102064619461695,-1.2533333333333334,-1.0591549295774647,0.0,0.75,0.23737513303756713,0.25,1.2624866962432861,0.0015919784091493504,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,17,-0.4940000000000004,2.963202569882075,-1.1473333333333335,-0.9695774647887324,0.0,0.75,0.24223581135272979,0.25,0.7764188647270203,0.0015877790576473735,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,18,-0.6000000000000003,2.797454731663068,-1.2533333333333334,-1.0591549295774647,0.0,0.75,0.24182168185710906,0.25,0.817831814289093,0.0012223135240312316,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,19,-0.546666666666667,2.9714228490988415,-1.2000000000000002,-1.0140845070422535,0.0,0.75,0.2426658648252487,0.25,0.7334135174751282,0.0009236466889888847,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,20,-0.6000000000000003,2.868588203191757,-1.2533333333333334,-1.0591549295774647,0.0,0.75,0.24278500080108642,0.25,0.7214999198913574,0.0005324579193676885,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,21,-0.6000000000000003,2.9845860481262205,-1.2533333333333334,-1.0591549295774647,0.0,0.75,0.24242204427719116,0.25,0.7577955722808838,0.000902671172980346,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,22,-0.6000000000000003,3.5700135707855223,-1.2533333333333334,-1.0591549295774647,0.0,0.75,0.24155429065227507,0.25,0.8445709347724915,0.0015495685268739653,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,23,-0.318666666666667,3.440070943037669,-0.9720000000000002,-0.8214084507042253,0.0,0.75,0.24215703785419465,0.25,0.7842962145805359,0.0018145523098320674,128,0
fixed_rm_critic_clip,1,10,broken_rm,8,1,24,-0.49533333333333374,3.455650080740452,-1.148666666666667,-0.9707042253521128,0.0,0.75,0.2421419459581375,0.25,0.7858054041862488,0.0010529130823523666,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,0,-0.15133333333333354,-1.2200423911213876,0.0,0.0,0.0,0.8833333333333333,0.24302774250507356,0.25,0.6972257494926453,0.00021899190686113727,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,1,-0.19266666666666696,-0.7629874467849731,-0.041333333333333416,0.0,0.0,0.8833333333333333,0.24393353760242462,0.25,0.6066462397575378,0.0003416687388867653,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,2,-0.08400000000000023,-0.29959807147582374,0.0,0.0,0.0,0.8833333333333333,0.24522192358970643,0.25,0.4778076410293579,0.00014096975886945497,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,3,0.19266666666666646,-0.020414906740188598,0.0,0.0,0.0,0.8833333333333333,0.24496833682060243,0.25,0.5031663179397583,0.0003869669866201322,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,4,0.4799999999999998,-0.18018407424290975,0.0,0.0,0.0,0.8833333333333333,0.2462370839715004,0.25,0.3762916028499603,0.0004540310872854256,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,5,0.4213333333333332,-0.11770482609669368,-0.05866666666666659,-0.0929250263991551,0.0,0.8833333333333333,0.2474190452694893,0.25,0.25809547305107117,0.0008892749149760596,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,6,0.5413333333333331,0.4620266243815422,0.0,0.0,0.0,0.8833333333333333,0.2475995033979416,0.25,0.24004966020584106,0.0007291405004633297,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,7,0.12933333333333316,0.3653495028614998,-0.4119999999999999,-0.5948026948989412,0.0,0.8833333333333333,0.24763345196843148,0.25,0.23665480315685272,0.0015559223300746926,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,8,-0.024666666666666875,0.32500613828500113,-0.566,-0.8171318575553416,0.0,0.8833333333333333,0.24596362203359604,0.25,0.4036377966403961,0.0005397111326981471,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,9,0.05399999999999982,0.5879540006319682,-0.4873333333333333,-0.7035611164581328,0.0,0.8833333333333333,0.24605485528707505,0.25,0.3945144712924957,0.0004029280608381647,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,10,-0.06400000000000024,0.6420549223820369,-0.6053333333333334,-0.8739172281039462,0.0,0.8833333333333333,0.24619122475385666,0.25,0.3808775246143341,0.0003307911423210377,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,11,-0.1300000000000002,1.020847500860691,-0.6713333333333333,-0.9692011549566891,0.0,0.8833333333333333,0.246448492705822,0.25,0.3551507294178009,0.0004055235598091314,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,12,-0.44666666666666704,1.2661804417769114,-0.9880000000000002,-1.4263715110683353,0.0,0.8833333333333333,0.24608187437057494,0.25,0.3918125629425049,0.0011427026206801477,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,13,-0.30800000000000033,1.693135674794515,-0.8493333333333335,-1.2261790182868144,0.0,0.8833333333333333,0.24625609904527665,0.25,0.3743900954723358,0.0017178880112222337,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,14,-0.394666666666667,1.5566376556952795,-0.9360000000000002,-1.3512993262752648,0.0,0.8833333333333333,0.24494363069534303,0.25,0.5056369304656982,0.0004078240159898031,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,15,-0.3680000000000003,1.5863699873288473,-0.9093333333333334,-1.3128007699711262,0.0,0.8833333333333333,0.2426606160402298,0.25,0.7339383959770203,0.0004579828582603751,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,16,-0.22133333333333366,2.680219909052054,-0.7626666666666668,-1.101058710298364,0.0,0.8833333333333333,0.24374076187610627,0.25,0.6259238123893738,0.001546327831085637,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,17,-0.322666666666667,2.3234239548444746,-0.8640000000000001,-1.2473532242540906,0.0,0.8833333333333333,0.24239948332309724,0.25,0.7600516676902771,0.0006510277071104921,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,18,-0.26600000000000024,2.9059638539950052,-0.8073333333333333,-1.165543792107796,0.0,0.8833333333333333,0.24359078705310822,0.25,0.6409212946891785,0.0006580155523215213,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,19,-0.22133333333333358,2.6167456562320393,-0.7626666666666667,-1.101058710298364,0.0,0.8833333333333333,0.2427512985467911,0.25,0.7248701453208923,0.0013527517009305121,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,20,-0.5560000000000004,2.6092100446422894,-1.0973333333333335,-1.5842155919153034,0.0,0.8833333333333333,0.24208168268203736,0.25,0.7918317317962646,0.002194491763095095,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,21,-0.4940000000000004,2.294893756508827,-1.0353333333333334,-1.4947064485081811,0.0,0.8833333333333333,0.24169573485851287,0.25,0.8304265141487122,0.0009057331219917204,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,22,-0.32800000000000035,3.1925821701685586,-0.8693333333333335,-1.2550529355149185,0.0,0.8833333333333333,0.24303376495838167,0.25,0.6966235041618347,0.0003373442856338517,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,23,-0.2233333333333336,3.2303499201933543,-0.7646666666666667,-1.1039461020211743,0.0,0.8833333333333333,0.24088800966739654,0.25,0.9111990332603455,0.000327196081665821,128,0
fixed_rm_critic_clip,2,10,broken_rm,8,1,24,-0.39666666666666706,3.1004778534173965,-0.9380000000000002,-1.3541867179980753,0.0,0.8833333333333333,0.2418411988019943,0.25,0.8158801198005676,0.0008054544987651113,128,0
adaptive_clip,0,10,broken_rm,8,1,0,-0.1726666666666669,-0.09141703049341837,0.0,0.0,0.0,0.7333333333333333,0.2446572732925415,0.25,0.5342726707458496,0.00011577713762124982,128,0
adaptive_clip,0,10,broken_rm,8,1,1,-0.34733333333333366,-0.10801481902599334,-0.17466666666666675,0.0,0.0,0.7333333333333333,0.2457338237762451,0.25,0.4266176223754883,0.000164555471157124,128,0
adaptive_clip,0,10,broken_rm,8,1,2,0.09133333333333313,0.14147218068440756,0.0,0.0,0.0,0.7333333333333333,0.24501867443323136,0.25,0.4981325566768646,0.00017773101986527805,128,0
adaptive_clip,0,10,broken_rm,8,1,3,0.09599999999999981,-0.08279457290967306,0.0,0.0,0.0,0.7333333333333333,0.245911206305027,0.25,0.4088793694972992,0.00023926929088709709,128,0
adaptive_clip,0,10,broken_rm,8,1,4,0.5399999999999998,0.5024517407019933,0.0,0.0,0.0,0.7333333333333333,0.24765070781111717,0.25,0.23492921888828278,0.0005804584698126639,128,0
adaptive_clip,0,10,broken_rm,8,1,5,0.5719999999999998,-0.08994153290987014,0.0,0.0,0.9600786026567221,0.85,0.2452719947695732,0.25,0.47280052304267883,0.0005253459338899048,176,1
adaptive_clip,0,10,broken_rm,8,1,6,0.6393333333333331,-0.11253958493471146,0.0,0.0,0.9600786026567221,0.85,0.24549121290445328,0.25,0.45087870955467224,0.00043961824621258083,176,0
adaptive_clip,0,10,broken_rm,8,1,7,0.8006666666666666,-0.5860087455560764,0.0,0.0,0.9600786026567221,0.85,0.24796427443623542,0.25,0.20357255637645721,0.00041775326357983914,176,0
adaptive_clip,0,10,broken_rm,8,1,8,0.6566666666666666,-0.15556999295949936,-0.14400000000000002,-0.14794520547945203,0.9600786026567221,0.85,0.2466270360350609,0.25,0.33729639649391174,0.00022172086098584676,176,0
adaptive_clip,0,10,broken_rm,8,1,9,0.8033333333333332,-0.2783858646949132,0.0,0.0,0.9600786026567221,0.85,0.24810340210795404,0.25,0.18965978920459747,0.0004468158002454148,176,0
adaptive_clip,0,10,broken_rm,8,1,10,0.7746666666666665,-0.5748195961117745,-0.02866666666666673,-0.02937158469945361,0.6944995351135731,0.7833333333333333,0.24437214374542238,0.25,0.5627856254577637,0.002506962156354104,224,1
adaptive_clip,0,10,broken_rm,8,1,11,0.8393333333333332,-0.5463824917872747,0.0,0.0,0.6944995351135731,0.7833333333333333,0.24673038929700852,0.25,0.32696107029914856,0.0009815109289283944,224,0
adaptive_clip,0,10,broken_rm,8,1,12,0.7946666666666666,-0.13454089264074962,-0.04466666666666652,-0.04413702239789182,0.6944995351135731,0.7833333333333333,0.24769966840744018,0.25,0.23003315925598145,0.0040805365283130834,224,0
adaptive_clip,0,10,broken_rm,8,1,13,0.09733333333333313,0.8006137102842331,-0.742,-0.733201581027668,0.6944995351135731,0.7833333333333333,0.24583458572626113,0.25,0.4165414273738861,0.0034078001602515264,224,0
adaptive_clip,0,10,broken_rm,8,1,14,-0.02533333333333354,1.1190446436405181,-0.8646666666666667,-0.8544137022397892,0.6944995351135731,0.7833333333333333,0.24513239294290542,0.25,0.4867607057094574,0.001295791569128414,224,0
adaptive_clip,0,10,broken_rm,8,1,15,-0.02466666666666691,-2.479584010442098,-0.8640000000000001,-0.8537549407114625,0.638667706027627,0.7333333333333333,0.22792054414749147,0.25,2.2079455852508545,0.0018006041233700663,272,1
adaptive_clip,0,10,broken_rm,8,1,16,0.19733333333333317,-2.051969313621521,-0.642,-0.6343873517786561,0.638667706027627,0.7333333333333333,0.24237930357456208,0.25,0.7620696425437927,0.0015779349978719641,272,0
adaptive_clip,0,10,broken_rm,8,1,17,0.7559999999999998,-1.3861862008770307,-0.08333333333333337,-0.08234519104084324,0.638667706027627,0.7333333333333333,0.2433323222398758,0.25,0.6667677760124207,0.001457897347746959,272,0
adaptive_clip,0,10,broken_rm,8,1,18,0.7986666666666667,-1.4670549233754475,-0.04066666666666641,-0.04018445322793123,0.638667706027627,0.7333333333333333,0.24360925018787383,0.25,0.639074981212616,0.0013453897809845511,272,0
adaptive_clip,0,10,broken_rm,8,1,19,0.8346666666666667,-0.8132367014884949,-0.004666666666666486,-0.004611330698287041,0.638667706027627,0.7333333333333333,0.24664462089538575,0.25,0.3355379104614258,0.0010458690619292845,272,0
adaptive_clip,0,10,broken_rm,8,1,20,0.8659999999999999,-1.2728216965993246,0.0,0.0,0.42159495279192927,0.7333333333333333,0.24263228476047516,0.25,0.7367715239524841,0.004296203728699951,320,1
adaptive_clip,0,10,broken_rm,8,1,21,0.8533333333333334,-1.3089093173543611,-0.012666666666666493,-0.012195121951219343,0.42159495279192927,0.7333333333333333,0.24538994193077088,0.25,0.4610058069229126,0.0011277921410815948,320,0
adaptive_clip,0,10,broken_rm,8,1,22,0.8886666666666667,-0.7334186529119809,0.0,0.0,0.42159495279192927,0.7333333333333333,0.24706636667251586,0.25,0.2933633327484131,0.00031422151617925705,320,0
adaptive_clip,0,10,broken_rm,8,1,23,0.8766666666666665,-0.9143468300501506,-0.012000000000000233,-0.011306532663316798,0.42159495279192927,0.7333333333333333,0.2469216763973236,0.25,0.30783236026763916,0.0015837628476575252,320,0
adaptive_clip,0,10,broken_rm,8,1,24,0.8833333333333334,-0.7779179990291596,-0.005333333333333301,-0.0050251256281406715,0.42159495279192927,0.7333333333333333,0.2477267687022686,0.25,0.22732312977313995,0.0011206816092544584,320,0
adaptive_clip,1,10,broken_rm,8,1,0,-0.5300000000000005,-0.3773530195156733,0.0,0.0,0.0,0.75,0.2447115832567215,0.25,0.5288416743278503,0.0001238194284446443,128,0
adaptive_clip,1,10,broken_rm,8,1,1,0.0906666666666665,-0.6039214057226976,0.0,0.0,0.0,0.75,0.24598912715911866,0.25,0.40108728408813477,0.0002845050936458192,128,0
adaptive_clip,1,10,broken_rm,8,1,2,-0.08933333333333356,0.08664009670416514,-0.18000000000000005,-0.2900107411385606,0.0,0.75,0.2455003309249878,0.25,0.4499669075012207,0.00037616676672144126,128,0
adaptive_clip,1,10,broken_rm,8,1,3,0.07066666666666646,0.1442724327246348,-0.020000000000000046,-0.032223415682062356,0.0,0.75,0.2472169032692909,0.25,0.2783096730709076,0.0003998898570091077,128,0
adaptive_clip,1,10,broken_rm,8,1,4,0.5166666666666665,0.27719663580258685,0.0,0.0,0.0,0.75,0.24557693004608155,0.25,0.4423069953918457,0.0003381018888433735,128,0
adaptive_clip,1,10,broken_rm,8,1,5,0.8099999999999999,-0.5188374742865562,0.0,0.0,1.657661228813231,0.8,0.2451790153980255,0.25,0.48209846019744873,0.0013825568200396174,176,1
adaptive_clip,1,10,broken_rm,8,1,6,0.7506666666666665,-0.3158484200636546,-0.05933333333333346,-0.044278606965174216,1.657661228813231,0.8,0.24597158670425415,0.25,0.40284132957458496,0.001214714683252926,176,0
adaptive_clip,1,10,broken_rm,8,1,7,0.8133333333333332,0.018464461465676627,0.0,0.0,1.657661228813231,0.8,0.24778813600540162,0.25,0.22118639945983887,0.0008722979443849502,176,0
adaptive_clip,1,10,broken_rm,8,1,8,0.7673333333333332,0.05894274562597275,-0.04600000000000004,-0.03424317617866007,1.657661228813231,0.8,0.2472962775826454,0.25,0.2703722417354584,0.0016125604195168478,176,0
adaptive_clip,1,10,broken_rm,8,1,9,0.6479999999999999,0.3151328320304553,-0.16533333333333333,-0.12307692307692304,1.657661228813231,0.8,0.24667837232351303,0.25,0.3321627676486969,0.0005621315163593685,176,0
adaptive_clip,1,10,broken_rm,8,1,10,0.8493333333333333,-0.9373008360465368,0.0,0.0,1.2430901644751429,0.8,0.23779624104499816,0.25,1.220375895500183,0.0029252765073377964,224,1
adaptive_clip,1,10,broken_rm,8,1,11,0.8733333333333334,-0.8565600723028183,0.0,0.0,1.2430901644751429,0.8,0.24674794852733611,0.25,0.32520514726638794,0.0020998794305773505,224,0
adaptive_clip,1,10,broken_rm,8,1,12,0.8626666666666665,-0.6594267877439658,-0.010666666666666935,-0.007600950118765035,1.2430901644751429,0.8,0.24679844975471496,0.25,0.3201550245285034,0.0014109244510919958,224,0
adaptive_clip,1,10,broken_rm,8,1,13,0.8533333333333333,-0.8772709409395854,-0.02000000000000013,-0.014251781472684173,1.2430901644751429,0.8,0.24817653074860574,0.25,0.18234692513942719,0.0006740474616834494,224,0
adaptive_clip,1,10,broken_rm,8,1,14,0.8800000000000001,-0.9077387005090714,0.0,0.0,1.2430901644751429,0.8,0.24814631149172783,0.25,0.1853688508272171,0.0009258970266174856,224,0
adaptive_clip,1,10,broken_rm,8,1,15,0.9139999999999999,-1.3894083698590596,0.0,0.0,0.8363788992166519,0.7833333333333333,0.2462211897969246,0.25,0.3778810203075409,0.0011949250010733245,272,1
adaptive_clip,1,10,broken_rm,8,1,16,0.8686666666666666,-0.883199613293012,-0.04533333333333334,-0.03139427516158817,0.8363788992166519,0.7833333333333333,0.24804946705698966,0.25,0.19505329430103302,0.0006044417744612964,272,0
adaptive_clip,1,10,broken_rm,8,1,17,0.8706666666666665,-0.8257134998838107,-0.043333333333333446,-0.030009233610341714,0.8363788992166519,0.7833333333333333,0.2479505705833435,0.25,0.20494294166564941,0.005208422887740106,272,0
